"price","screensize","memorygb","color","cellular","respID","qID","altID","obsID"
"$529","10.2 in","64 GB","Space Grey","WiFi only",12,7,3,95
"$549","10.2 in","128 GB","Silver","WiFi + Cellular",12,7,4,95
"$549","10.2 in","32 GB","Silver","WiFi only",12,8,1,96
"$429","10.2 in","128 GB","Space Grey","WiFi + Cellular",12,8,2,96
"$459","10.2 in","256 GB","Space Grey","WiFi + Cellular",12,8,3,96
"$549","10.2 in","256 GB","Silver","WiFi + Cellular",12,8,4,96
"$679","10.2 in","256 GB","Rose Gold","WiFi only",13,1,1,97
"$529","10.2 in","256 GB","Silver","WiFi + Cellular",13,1,2,97
"$559","10.2 in","32 GB","Silver","WiFi only",13,1,3,97
"$329","7.9 in","32 GB","Rose Gold","WiFi only",13,1,4,97
"$329","7.9 in","128 GB","Silver","WiFi only",13,2,1,98
"$549","7.9 in","128 GB","Space Grey","WiFi + Cellular",13,2,2,98
"$549","7.9 in","64 GB","Rose Gold","WiFi only",13,2,3,98
"$549","7.9 in","256 GB","Space Grey","WiFi + Cellular",13,2,4,98
"$549","7.9 in","256 GB","Silver","WiFi only",13,3,1,99
"$429","10.2 in","128 GB","Silver","WiFi + Cellular",13,3,2,99
"$329","7.9 in","64 GB","Space Grey","WiFi only",13,3,3,99
"$459","10.2 in","256 GB","Silver","WiFi only",13,3,4,99
"$399","10.2 in","64 GB","Silver","WiFi + Cellular",13,4,1,100
"$559","7.9 in","64 GB","Rose Gold","WiFi only",13,4,2,100
"$679","7.9 in","256 GB","Silver","WiFi + Cellular",13,4,3,100
"$459","10.2 in","64 GB","Space Grey","WiFi only",13,4,4,100
"$429","10.2 in","256 GB","Space Grey","WiFi + Cellular",13,5,1,101
"$459","7.9 in","128 GB","Space Grey","WiFi + Cellular",13,5,2,101
"$559","10.2 in","64 GB","Rose Gold","WiFi + Cellular",13,5,3,101
"$679","7.9 in","256 GB","Silver","WiFi + Cellular",13,5,4,101
"$399","10.2 in","64 GB","Rose Gold","WiFi only",13,6,1,102
"$529","7.9 in","64 GB","Silver","WiFi + Cellular",13,6,2,102
"$459","7.9 in","256 GB","Silver","WiFi + Cellular",13,6,3,102
"$549","7.9 in","128 GB","Space Grey","WiFi only",13,6,4,102
"$679","10.2 in","256 GB","Rose Gold","WiFi only",13,7,1,103
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",13,7,2,103
"$559","7.9 in","128 GB","Rose Gold","WiFi only",13,7,3,103
"$529","10.2 in","128 GB","Silver","WiFi only",13,7,4,103
"$559","10.2 in","256 GB","Space Grey","WiFi + Cellular",13,8,1,104
"$459","10.2 in","64 GB","Silver","WiFi only",13,8,2,104
"$429","10.2 in","128 GB","Rose Gold","WiFi only",13,8,3,104
"$679","7.9 in","32 GB","Rose Gold","WiFi only",13,8,4,104
"$679","10.2 in","128 GB","Space Grey","WiFi + Cellular",14,1,1,105
"$679","10.2 in","64 GB","Space Grey","WiFi + Cellular",14,1,2,105
"$399","10.2 in","256 GB","Silver","WiFi + Cellular",14,1,3,105
"$329","7.9 in","64 GB","Silver","WiFi + Cellular",14,1,4,105
"$459","7.9 in","128 GB","Silver","WiFi only",14,2,1,106
"$459","7.9 in","256 GB","Space Grey","WiFi + Cellular",14,2,2,106
"$529","10.2 in","128 GB","Space Grey","WiFi + Cellular",14,2,3,106
"$559","10.2 in","64 GB","Silver","WiFi only",14,2,4,106
"$679","10.2 in","256 GB","Space Grey","WiFi + Cellular",14,3,1,107
"$559","7.9 in","64 GB","Silver","WiFi only",14,3,2,107
"$459","7.9 in","32 GB","Rose Gold","WiFi only",14,3,3,107
"$399","7.9 in","256 GB","Space Grey","WiFi only",14,3,4,107
"$559","7.9 in","64 GB","Space Grey","WiFi only",14,4,1,108
"$429","10.2 in","128 GB","Silver","WiFi + Cellular",14,4,2,108
"$459","7.9 in","256 GB","Silver","WiFi only",14,4,3,108
"$679","10.2 in","128 GB","Silver","WiFi only",14,4,4,108
"$549","7.9 in","32 GB","Rose Gold","WiFi + Cellular",14,5,1,109
"$559","10.2 in","64 GB","Space Grey","WiFi only",14,5,2,109
"$399","10.2 in","128 GB","Space Grey","WiFi only",14,5,3,109
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",14,5,4,109
"$329","10.2 in","128 GB","Rose Gold","WiFi only",14,6,1,110
"$559","7.9 in","128 GB","Space Grey","WiFi + Cellular",14,6,2,110
"$559","10.2 in","32 GB","Rose Gold","WiFi only",14,6,3,110
"$679","10.2 in","64 GB","Rose Gold","WiFi only",14,6,4,110
"$429","10.2 in","32 GB","Silver","WiFi + Cellular",14,7,1,111
"$399","7.9 in","256 GB","Silver","WiFi + Cellular",14,7,2,111
"$399","7.9 in","64 GB","Space Grey","WiFi + Cellular",14,7,3,111
"$529","10.2 in","256 GB","Space Grey","WiFi + Cellular",14,7,4,111
"$429","7.9 in","256 GB","Silver","WiFi only",14,8,1,112
"$399","10.2 in","32 GB","Rose Gold","WiFi only",14,8,2,112
"$399","10.2 in","64 GB","Space Grey","WiFi + Cellular",14,8,3,112
"$679","7.9 in","256 GB","Rose Gold","WiFi + Cellular",14,8,4,112
"$399","10.2 in","64 GB","Space Grey","WiFi + Cellular",15,1,1,113
"$399","10.2 in","32 GB","Space Grey","WiFi + Cellular",15,1,2,113
"$679","10.2 in","128 GB","Space Grey","WiFi only",15,1,3,113
"$399","10.2 in","128 GB","Rose Gold","WiFi + Cellular",15,1,4,113
"$529","7.9 in","256 GB","Rose Gold","WiFi only",15,2,1,114
"$529","10.2 in","128 GB","Rose Gold","WiFi only",15,2,2,114
"$399","7.9 in","128 GB","Silver","WiFi only",15,2,3,114
"$429","7.9 in","32 GB","Silver","WiFi only",15,2,4,114
"$459","10.2 in","32 GB","Space Grey","WiFi only",15,3,1,115
"$559","10.2 in","32 GB","Space Grey","WiFi + Cellular",15,3,2,115
"$459","7.9 in","256 GB","Silver","WiFi only",15,3,3,115
"$559","7.9 in","256 GB","Silver","WiFi only",15,3,4,115
"$549","10.2 in","128 GB","Silver","WiFi + Cellular",15,4,1,116
"$559","10.2 in","32 GB","Space Grey","WiFi + Cellular",15,4,2,116
"$459","7.9 in","32 GB","Space Grey","WiFi + Cellular",15,4,3,116
"$549","7.9 in","128 GB","Silver","WiFi + Cellular",15,4,4,116
"$429","7.9 in","256 GB","Rose Gold","WiFi + Cellular",15,5,1,117
"$459","7.9 in","128 GB","Silver","WiFi + Cellular",15,5,2,117
"$679","10.2 in","32 GB","Silver","WiFi + Cellular",15,5,3,117
"$399","10.2 in","32 GB","Space Grey","WiFi only",15,5,4,117
"$559","10.2 in","64 GB","Silver","WiFi only",15,6,1,118
"$429","7.9 in","256 GB","Rose Gold","WiFi + Cellular",15,6,2,118
"$429","10.2 in","128 GB","Silver","WiFi + Cellular",15,6,3,118
"$529","10.2 in","64 GB","Silver","WiFi only",15,6,4,118
"$559","10.2 in","128 GB","Rose Gold","WiFi + Cellular",15,7,1,119
"$559","10.2 in","32 GB","Rose Gold","WiFi only",15,7,2,119
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",15,7,3,119
"$459","7.9 in","32 GB","Space Grey","WiFi only",15,7,4,119
"$399","10.2 in","256 GB","Silver","WiFi + Cellular",15,8,1,120
"$399","10.2 in","32 GB","Silver","WiFi + Cellular",15,8,2,120
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",15,8,3,120
"$459","10.2 in","128 GB","Space Grey","WiFi only",15,8,4,120
"$329","7.9 in","128 GB","Space Grey","WiFi only",16,1,1,121
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",16,1,2,121
"$429","10.2 in","32 GB","Space Grey","WiFi only",16,1,3,121
"$529","7.9 in","128 GB","Silver","WiFi + Cellular",16,1,4,121
"$679","10.2 in","64 GB","Silver","WiFi + Cellular",16,2,1,122
"$329","7.9 in","256 GB","Rose Gold","WiFi only",16,2,2,122
"$399","7.9 in","128 GB","Space Grey","WiFi only",16,2,3,122
"$559","7.9 in","128 GB","Space Grey","WiFi only",16,2,4,122
"$399","7.9 in","128 GB","Space Grey","WiFi + Cellular",16,3,1,123
"$679","10.2 in","256 GB","Silver","WiFi + Cellular",16,3,2,123
"$529","7.9 in","256 GB","Rose Gold","WiFi + Cellular",16,3,3,123
"$399","10.2 in","256 GB","Space Grey","WiFi + Cellular",16,3,4,123
"$459","10.2 in","64 GB","Rose Gold","WiFi only",16,4,1,124
"$399","10.2 in","256 GB","Rose Gold","WiFi only",16,4,2,124
"$329","10.2 in","256 GB","Rose Gold","WiFi only",16,4,3,124
"$329","10.2 in","64 GB","Space Grey","WiFi + Cellular",16,4,4,124
"$329","10.2 in","32 GB","Silver","WiFi + Cellular",16,5,1,125
"$549","7.9 in","256 GB","Rose Gold","WiFi + Cellular",16,5,2,125
"$529","10.2 in","64 GB","Space Grey","WiFi only",16,5,3,125
"$399","10.2 in","128 GB","Space Grey","WiFi only",16,5,4,125
"$399","7.9 in","256 GB","Space Grey","WiFi only",16,6,1,126
"$559","10.2 in","256 GB","Silver","WiFi only",16,6,2,126
"$549","7.9 in","128 GB","Rose Gold","WiFi only",16,6,3,126
"$559","7.9 in","32 GB","Rose Gold","WiFi only",16,6,4,126
"$549","7.9 in","64 GB","Rose Gold","WiFi + Cellular",16,7,1,127
"$549","10.2 in","256 GB","Space Grey","WiFi only",16,7,2,127
"$429","7.9 in","128 GB","Rose Gold","WiFi only",16,7,3,127
"$399","7.9 in","128 GB","Space Grey","WiFi + Cellular",16,7,4,127
"$459","7.9 in","256 GB","Rose Gold","WiFi only",16,8,1,128
"$459","7.9 in","64 GB","Silver","WiFi + Cellular",16,8,2,128
"$399","10.2 in","128 GB","Space Grey","WiFi only",16,8,3,128
"$459","7.9 in","256 GB","Space Grey","WiFi only",16,8,4,128
"$559","10.2 in","32 GB","Rose Gold","WiFi + Cellular",17,1,1,129
"$429","10.2 in","32 GB","Rose Gold","WiFi only",17,1,2,129
"$679","10.2 in","32 GB","Rose Gold","WiFi + Cellular",17,1,3,129
"$549","10.2 in","64 GB","Silver","WiFi only",17,1,4,129
"$399","10.2 in","128 GB","Space Grey","WiFi + Cellular",17,2,1,130
"$399","7.9 in","128 GB","Rose Gold","WiFi only",17,2,2,130
"$429","10.2 in","256 GB","Rose Gold","WiFi + Cellular",17,2,3,130
"$329","7.9 in","64 GB","Space Grey","WiFi + Cellular",17,2,4,130
"$329","10.2 in","64 GB","Space Grey","WiFi + Cellular",17,3,1,131
"$429","10.2 in","128 GB","Rose Gold","WiFi + Cellular",17,3,2,131
"$529","10.2 in","128 GB","Rose Gold","WiFi + Cellular",17,3,3,131
"$559","7.9 in","64 GB","Rose Gold","WiFi + Cellular",17,3,4,131
"$679","10.2 in","64 GB","Silver","WiFi only",17,4,1,132
"$529","10.2 in","32 GB","Rose Gold","WiFi only",17,4,2,132
"$679","10.2 in","64 GB","Space Grey","WiFi + Cellular",17,4,3,132
"$679","10.2 in","32 GB","Rose Gold","WiFi + Cellular",17,4,4,132
"$459","10.2 in","32 GB","Space Grey","WiFi + Cellular",17,5,1,133
"$329","7.9 in","256 GB","Space Grey","WiFi only",17,5,2,133
"$429","10.2 in","256 GB","Rose Gold","WiFi + Cellular",17,5,3,133
"$549","10.2 in","128 GB","Silver","WiFi only",17,5,4,133
"$679","7.9 in","256 GB","Rose Gold","WiFi + Cellular",17,6,1,134
"$399","10.2 in","32 GB","Silver","WiFi + Cellular",17,6,2,134
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",17,6,3,134
"$679","7.9 in","256 GB","Space Grey","WiFi only",17,6,4,134
"$459","10.2 in","64 GB","Space Grey","WiFi + Cellular",17,7,1,135
"$559","7.9 in","128 GB","Space Grey","WiFi only",17,7,2,135
"$559","10.2 in","128 GB","Silver","WiFi + Cellular",17,7,3,135
"$459","10.2 in","128 GB","Silver","WiFi only",17,7,4,135
"$399","7.9 in","64 GB","Space Grey","WiFi only",17,8,1,136
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",17,8,2,136
"$549","10.2 in","128 GB","Space Grey","WiFi only",17,8,3,136
"$549","10.2 in","64 GB","Space Grey","WiFi only",17,8,4,136
"$459","10.2 in","32 GB","Rose Gold","WiFi only",18,1,1,137
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",18,1,2,137
"$679","7.9 in","32 GB","Silver","WiFi only",18,1,3,137
"$549","10.2 in","64 GB","Silver","WiFi + Cellular",18,1,4,137
"$529","10.2 in","128 GB","Rose Gold","WiFi + Cellular",18,2,1,138
"$459","10.2 in","256 GB","Silver","WiFi only",18,2,2,138
"$459","10.2 in","64 GB","Rose Gold","WiFi + Cellular",18,2,3,138
"$399","7.9 in","32 GB","Space Grey","WiFi + Cellular",18,2,4,138
"$399","7.9 in","256 GB","Silver","WiFi only",18,3,1,139
"$459","7.9 in","256 GB","Silver","WiFi only",18,3,2,139
"$559","10.2 in","256 GB","Rose Gold","WiFi only",18,3,3,139
"$679","7.9 in","128 GB","Space Grey","WiFi only",18,3,4,139
"$679","10.2 in","128 GB","Silver","WiFi only",18,4,1,140
"$679","10.2 in","32 GB","Rose Gold","WiFi only",18,4,2,140
"$459","10.2 in","32 GB","Rose Gold","WiFi + Cellular",18,4,3,140
"$329","7.9 in","32 GB","Space Grey","WiFi only",18,4,4,140
"$329","7.9 in","32 GB","Rose Gold","WiFi only",18,5,1,141
"$529","10.2 in","32 GB","Silver","WiFi + Cellular",18,5,2,141
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",18,5,3,141
"$549","7.9 in","256 GB","Rose Gold","WiFi only",18,5,4,141
"$559","7.9 in","64 GB","Rose Gold","WiFi only",18,6,1,142
"$559","10.2 in","32 GB","Silver","WiFi + Cellular",18,6,2,142
"$459","7.9 in","64 GB","Space Grey","WiFi + Cellular",18,6,3,142
"$399","7.9 in","256 GB","Space Grey","WiFi only",18,6,4,142
"$679","10.2 in","64 GB","Rose Gold","WiFi only",18,7,1,143
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",18,7,2,143
"$549","7.9 in","128 GB","Rose Gold","WiFi only",18,7,3,143
"$679","10.2 in","64 GB","Space Grey","WiFi + Cellular",18,7,4,143
"$529","10.2 in","32 GB","Silver","WiFi + Cellular",18,8,1,144
"$679","10.2 in","64 GB","Silver","WiFi only",18,8,2,144
"$559","7.9 in","32 GB","Silver","WiFi + Cellular",18,8,3,144
"$399","7.9 in","128 GB","Rose Gold","WiFi + Cellular",18,8,4,144
"$329","7.9 in","64 GB","Silver","WiFi only",19,1,1,145
"$559","10.2 in","256 GB","Space Grey","WiFi + Cellular",19,1,2,145
"$549","10.2 in","128 GB","Space Grey","WiFi only",19,1,3,145
"$529","10.2 in","64 GB","Space Grey","WiFi only",19,1,4,145
"$559","7.9 in","64 GB","Space Grey","WiFi + Cellular",19,2,1,146
"$459","7.9 in","256 GB","Silver","WiFi + Cellular",19,2,2,146
"$679","7.9 in","32 GB","Space Grey","WiFi only",19,2,3,146
"$529","7.9 in","32 GB","Space Grey","WiFi + Cellular",19,2,4,146
"$559","10.2 in","128 GB","Silver","WiFi only",19,3,1,147
"$549","7.9 in","64 GB","Rose Gold","WiFi only",19,3,2,147
"$459","10.2 in","64 GB","Space Grey","WiFi + Cellular",19,3,3,147
"$459","10.2 in","32 GB","Space Grey","WiFi only",19,3,4,147
"$399","10.2 in","256 GB","Silver","WiFi + Cellular",19,4,1,148
"$549","7.9 in","32 GB","Space Grey","WiFi only",19,4,2,148
"$559","7.9 in","32 GB","Silver","WiFi + Cellular",19,4,3,148
"$399","7.9 in","64 GB","Silver","WiFi only",19,4,4,148
"$559","10.2 in","32 GB","Space Grey","WiFi only",19,5,1,149
"$679","7.9 in","128 GB","Silver","WiFi + Cellular",19,5,2,149
"$549","10.2 in","256 GB","Rose Gold","WiFi + Cellular",19,5,3,149
"$529","7.9 in","64 GB","Silver","WiFi only",19,5,4,149
"$679","10.2 in","32 GB","Rose Gold","WiFi only",19,6,1,150
"$459","7.9 in","128 GB","Space Grey","WiFi only",19,6,2,150
"$459","7.9 in","32 GB","Space Grey","WiFi only",19,6,3,150
"$429","7.9 in","256 GB","Rose Gold","WiFi only",19,6,4,150
"$679","10.2 in","256 GB","Rose Gold","WiFi + Cellular",19,7,1,151
"$429","7.9 in","128 GB","Space Grey","WiFi + Cellular",19,7,2,151
"$559","10.2 in","256 GB","Silver","WiFi only",19,7,3,151
"$329","7.9 in","128 GB","Rose Gold","WiFi + Cellular",19,7,4,151
"$329","7.9 in","256 GB","Silver","WiFi + Cellular",19,8,1,152
"$329","10.2 in","256 GB","Silver","WiFi only",19,8,2,152
"$559","10.2 in","64 GB","Rose Gold","WiFi only",19,8,3,152
"$549","10.2 in","32 GB","Space Grey","WiFi only",19,8,4,152
"$549","7.9 in","64 GB","Silver","WiFi + Cellular",20,1,1,153
"$329","10.2 in","32 GB","Silver","WiFi only",20,1,2,153
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",20,1,3,153
"$549","7.9 in","32 GB","Silver","WiFi + Cellular",20,1,4,153
"$459","10.2 in","128 GB","Space Grey","WiFi only",20,2,1,154
"$429","7.9 in","32 GB","Space Grey","WiFi only",20,2,2,154
"$679","10.2 in","64 GB","Space Grey","WiFi only",20,2,3,154
"$549","10.2 in","32 GB","Rose Gold","WiFi + Cellular",20,2,4,154
"$459","7.9 in","64 GB","Space Grey","WiFi only",20,3,1,155
"$559","7.9 in","32 GB","Silver","WiFi + Cellular",20,3,2,155
"$559","7.9 in","64 GB","Silver","WiFi + Cellular",20,3,3,155
"$459","10.2 in","32 GB","Rose Gold","WiFi only",20,3,4,155
"$459","7.9 in","256 GB","Space Grey","WiFi + Cellular",20,4,1,156
"$549","7.9 in","128 GB","Rose Gold","WiFi only",20,4,2,156
"$429","10.2 in","64 GB","Space Grey","WiFi only",20,4,3,156
"$559","7.9 in","64 GB","Rose Gold","WiFi + Cellular",20,4,4,156
"$329","7.9 in","128 GB","Space Grey","WiFi + Cellular",20,5,1,157
"$549","7.9 in","256 GB","Silver","WiFi + Cellular",20,5,2,157
"$459","10.2 in","128 GB","Space Grey","WiFi only",20,5,3,157
"$549","10.2 in","64 GB","Rose Gold","WiFi only",20,5,4,157
"$559","10.2 in","64 GB","Space Grey","WiFi only",20,6,1,158
"$559","7.9 in","256 GB","Rose Gold","WiFi + Cellular",20,6,2,158
"$329","7.9 in","256 GB","Space Grey","WiFi only",20,6,3,158
"$399","7.9 in","128 GB","Silver","WiFi + Cellular",20,6,4,158
"$679","7.9 in","64 GB","Silver","WiFi only",20,7,1,159
"$429","7.9 in","256 GB","Space Grey","WiFi only",20,7,2,159
"$459","10.2 in","32 GB","Space Grey","WiFi only",20,7,3,159
"$559","7.9 in","256 GB","Rose Gold","WiFi only",20,7,4,159
"$429","10.2 in","32 GB","Silver","WiFi + Cellular",20,8,1,160
"$329","7.9 in","256 GB","Space Grey","WiFi only",20,8,2,160
"$679","10.2 in","32 GB","Space Grey","WiFi + Cellular",20,8,3,160
"$329","7.9 in","64 GB","Rose Gold","WiFi only",20,8,4,160
"$559","7.9 in","32 GB","Silver","WiFi only",21,1,1,161
"$459","7.9 in","64 GB","Space Grey","WiFi only",21,1,2,161
"$679","10.2 in","128 GB","Silver","WiFi only",21,1,3,161
"$559","10.2 in","32 GB","Silver","WiFi only",21,1,4,161
"$679","7.9 in","64 GB","Silver","WiFi + Cellular",21,2,1,162
"$679","7.9 in","64 GB","Silver","WiFi + Cellular",21,2,2,162
"$529","7.9 in","64 GB","Space Grey","WiFi + Cellular",21,2,3,162
"$399","7.9 in","128 GB","Space Grey","WiFi only",21,2,4,162
"$329","7.9 in","64 GB","Silver","WiFi only",21,3,1,163
"$399","7.9 in","64 GB","Space Grey","WiFi + Cellular",21,3,2,163
"$459","10.2 in","64 GB","Space Grey","WiFi only",21,3,3,163
"$549","10.2 in","32 GB","Silver","WiFi + Cellular",21,3,4,163
"$329","10.2 in","256 GB","Silver","WiFi + Cellular",21,4,1,164
"$529","7.9 in","128 GB","Space Grey","WiFi only",21,4,2,164
"$559","7.9 in","64 GB","Space Grey","WiFi only",21,4,3,164
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",21,4,4,164
"$459","7.9 in","128 GB","Space Grey","WiFi + Cellular",21,5,1,165
"$459","10.2 in","32 GB","Rose Gold","WiFi only",21,5,2,165
"$549","7.9 in","128 GB","Space Grey","WiFi + Cellular",21,5,3,165
"$549","7.9 in","128 GB","Rose Gold","WiFi only",21,5,4,165
"$459","10.2 in","64 GB","Space Grey","WiFi + Cellular",21,6,1,166
"$559","10.2 in","128 GB","Space Grey","WiFi only",21,6,2,166
"$329","10.2 in","64 GB","Space Grey","WiFi + Cellular",21,6,3,166
"$459","7.9 in","256 GB","Space Grey","WiFi + Cellular",21,6,4,166
"$399","7.9 in","32 GB","Silver","WiFi only",21,7,1,167
"$429","7.9 in","64 GB","Rose Gold","WiFi + Cellular",21,7,2,167
"$559","10.2 in","32 GB","Rose Gold","WiFi + Cellular",21,7,3,167
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",21,7,4,167
"$329","7.9 in","256 GB","Rose Gold","WiFi + Cellular",21,8,1,168
"$559","10.2 in","64 GB","Space Grey","WiFi only",21,8,2,168
"$459","7.9 in","64 GB","Silver","WiFi only",21,8,3,168
"$679","7.9 in","32 GB","Silver","WiFi + Cellular",21,8,4,168
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",22,1,1,169
"$679","7.9 in","256 GB","Silver","WiFi + Cellular",22,1,2,169
"$559","10.2 in","256 GB","Rose Gold","WiFi only",22,1,3,169
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",22,1,4,169
"$559","7.9 in","128 GB","Rose Gold","WiFi only",22,2,1,170
"$399","7.9 in","32 GB","Silver","WiFi + Cellular",22,2,2,170
"$559","10.2 in","64 GB","Silver","WiFi + Cellular",22,2,3,170
"$529","7.9 in","64 GB","Silver","WiFi + Cellular",22,2,4,170
"$429","7.9 in","256 GB","Space Grey","WiFi only",22,3,1,171
"$329","10.2 in","32 GB","Rose Gold","WiFi + Cellular",22,3,2,171
"$429","7.9 in","128 GB","Silver","WiFi only",22,3,3,171
"$399","10.2 in","256 GB","Silver","WiFi + Cellular",22,3,4,171
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",22,4,1,172
"$459","10.2 in","256 GB","Silver","WiFi only",22,4,2,172
"$399","7.9 in","256 GB","Space Grey","WiFi only",22,4,3,172
"$549","7.9 in","256 GB","Rose Gold","WiFi only",22,4,4,172
"$329","10.2 in","128 GB","Silver","WiFi only",22,5,1,173
"$459","10.2 in","32 GB","Space Grey","WiFi + Cellular",22,5,2,173
"$459","10.2 in","32 GB","Silver","WiFi + Cellular",22,5,3,173
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",22,5,4,173
"$459","10.2 in","256 GB","Rose Gold","WiFi only",22,6,1,174
"$459","10.2 in","64 GB","Space Grey","WiFi + Cellular",22,6,2,174
"$329","10.2 in","256 GB","Rose Gold","WiFi only",22,6,3,174
"$329","7.9 in","32 GB","Space Grey","WiFi + Cellular",22,6,4,174
"$679","10.2 in","32 GB","Silver","WiFi only",22,7,1,175
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",22,7,2,175
"$559","10.2 in","32 GB","Rose Gold","WiFi only",22,7,3,175
"$459","10.2 in","128 GB","Rose Gold","WiFi + Cellular",22,7,4,175
"$399","7.9 in","32 GB","Rose Gold","WiFi only",22,8,1,176
"$399","7.9 in","128 GB","Space Grey","WiFi + Cellular",22,8,2,176
"$399","7.9 in","128 GB","Silver","WiFi only",22,8,3,176
"$329","7.9 in","128 GB","Silver","WiFi + Cellular",22,8,4,176
"$399","7.9 in","128 GB","Silver","WiFi only",23,1,1,177
"$549","10.2 in","32 GB","Rose Gold","WiFi + Cellular",23,1,2,177
"$679","7.9 in","128 GB","Space Grey","WiFi only",23,1,3,177
"$679","10.2 in","64 GB","Silver","WiFi only",23,1,4,177
"$549","10.2 in","32 GB","Space Grey","WiFi only",23,2,1,178
"$559","10.2 in","32 GB","Rose Gold","WiFi + Cellular",23,2,2,178
"$679","10.2 in","128 GB","Space Grey","WiFi only",23,2,3,178
"$529","10.2 in","64 GB","Rose Gold","WiFi only",23,2,4,178
"$549","7.9 in","256 GB","Rose Gold","WiFi only",23,3,1,179
"$549","10.2 in","32 GB","Silver","WiFi + Cellular",23,3,2,179
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",23,3,3,179
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",23,3,4,179
"$529","7.9 in","64 GB","Silver","WiFi + Cellular",23,4,1,180
"$559","7.9 in","256 GB","Silver","WiFi + Cellular",23,4,2,180
"$399","7.9 in","64 GB","Space Grey","WiFi + Cellular",23,4,3,180
"$529","7.9 in","32 GB","Space Grey","WiFi only",23,4,4,180
"$459","10.2 in","32 GB","Space Grey","WiFi only",23,5,1,181
"$399","10.2 in","64 GB","Silver","WiFi + Cellular",23,5,2,181
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",23,5,3,181
"$399","10.2 in","32 GB","Silver","WiFi only",23,5,4,181
"$329","7.9 in","256 GB","Silver","WiFi only",23,6,1,182
"$529","10.2 in","256 GB","Silver","WiFi + Cellular",23,6,2,182
"$679","10.2 in","128 GB","Rose Gold","WiFi only",23,6,3,182
"$549","7.9 in","256 GB","Space Grey","WiFi only",23,6,4,182
"$549","7.9 in","32 GB","Space Grey","WiFi only",23,7,1,183
"$679","7.9 in","128 GB","Silver","WiFi + Cellular",23,7,2,183
"$459","7.9 in","256 GB","Silver","WiFi + Cellular",23,7,3,183
"$549","10.2 in","128 GB","Silver","WiFi + Cellular",23,7,4,183
